date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,10SEJ_nlcd90_01,10SEJ,10S,90,2024,6.0,67.0,103
2015-10-01,10SFE_nlcd90_00,10SFE,10S,90,2024,4.0,54.0,105
2015-10-01,10SFE_nlcd90_01,10SFE,10S,90,2024,5.0,84.0,85
2015-10-01,10SFF_nlcd90_00,10SFF,10S,90,2024,5.0,61.0,105
2015-10-01,10SFF_nlcd90_01,10SFF,10S,90,2024,4.0,46.0,103
2015-10-01,10SFG_nlcd90_00,10SFG,10S,90,2024,4.0,82.0,104
2015-10-01,10SFG_nlcd90_01,10SFG,10S,90,2024,5.0,95.0,105
2015-10-01,10SFH_nlcd90_00,10SFH,10S,90,2024,6.0,89.0,117
2015-10-01,10SFH_nlcd90_01,10SFH,10S,90,2024,5.0,66.0,95
2015-10-01,10SFJ_nlcd90_00,10SFJ,10S,90,2024,4.0,86.0,93
2015-10-01,10SFJ_nlcd90_01,10SFJ,10S,90,2024,6.0,71.0,100
2015-10-01,10SGD_nlcd90_00,10SGD,10S,90,2024,4.0,48.0,93
2015-10-01,10SGE_nlcd90_00,10SGE,10S,90,2024,5.0,31.0,112
2015-10-01,10SGF_nlcd90_00,10SGF,10S,90,2024,6.0,46.0,105
2015-10-01,10SGG_nlcd90_00,10SGG,10S,90,2024,6.0,51.0,102
2015-10-01,10SGH_nlcd90_00,10SGH,10S,90,2024,4.0,48.0,106
2015-10-01,10SGJ_nlcd90_00,10SGJ,10S,90,2024,5.0,48.0,69
2015-10-01,10SDJ_nlcd95_00,10SDJ,10S,95,2024,5.0,56.0,61
2015-10-01,10SDJ_nlcd95_01,10SDJ,10S,95,2024,4.0,28.0,57
2015-10-01,10SEG_nlcd95_00,10SEG,10S,95,2024,4.0,91.0,92
2015-10-01,10SEG_nlcd95_01,10SEG,10S,95,2024,4.0,69.0,72
2015-10-01,10SEH_nlcd95_00,10SEH,10S,95,2024,6.0,34.0,94
2015-10-01,10SEH_nlcd95_01,10SEH,10S,95,2024,4.0,19.0,111
2015-10-01,10SEJ_nlcd95_00,10SEJ,10S,95,2024,4.0,55.0,110
2015-10-01,10SEJ_nlcd95_01,10SEJ,10S,95,2024,4.0,75.0,116
2015-10-01,10SFE_nlcd95_00,10SFE,10S,95,2024,4.0,66.0,83
2015-10-01,10SFE_nlcd95_01,10SFE,10S,95,2024,5.0,57.0,99
2015-10-01,10SFF_nlcd95_00,10SFF,10S,95,2024,4.0,24.0,91
2015-10-01,10SFF_nlcd95_01,10SFF,10S,95,2024,5.0,79.0,102
2015-10-01,10SFG_nlcd95_00,10SFG,10S,95,2024,5.0,37.0,111
2015-10-01,10SFG_nlcd95_01,10SFG,10S,95,2024,5.0,54.0,107
2015-10-01,10SFH_nlcd95_00,10SFH,10S,95,2024,4.0,87.0,123
2015-10-01,10SFH_nlcd95_01,10SFH,10S,95,2024,6.0,62.0,117
