date,point_id,mgrs,nlcd,count,et,eto
2018-10-01,12R_nlcd42_04,12R,42,4.0,31.0,95
2018-10-01,12R_nlcd43_04,12R,43,4.0,77.0,101
2018-10-01,12R_nlcd52_04,12R,52,5.0,41.0,96
2018-10-01,12R_nlcd71_04,12R,71,5.0,64.0,104
2018-10-01,12R_nlcd81_04,12R,81,4.0,39.0,111
2018-10-01,12R_nlcd82_04,12R,82,5.0,62.0,107
2018-10-01,12R_nlcd90_04,12R,90,4.0,78.0,101
2018-10-01,12R_nlcd31_03,12R,31,5.0,35.0,98
2018-10-01,12R_nlcd41_03,12R,41,6.0,74.0,101
2018-10-01,12R_nlcd42_03,12R,42,4.0,76.0,94
2018-10-01,12R_nlcd43_03,12R,43,5.0,50.0,95
2018-10-01,12R_nlcd52_03,12R,52,5.0,33.0,100
2018-10-01,12R_nlcd71_03,12R,71,4.0,20.0,101
2018-10-01,12R_nlcd81_03,12R,81,4.0,70.0,101
2018-10-01,12R_nlcd82_03,12R,82,4.0,122.0,113
2018-10-01,12R_nlcd90_03,12R,90,4.0,65.0,98
2018-10-01,12R_nlcd31_02,12R,31,5.0,20.0,98
2018-10-01,12R_nlcd41_02,12R,41,4.0,100.0,100
2018-10-01,12R_nlcd42_02,12R,42,4.0,59.0,100
2018-10-01,12R_nlcd43_02,12R,43,5.0,78.0,108
2018-10-01,12R_nlcd52_02,12R,52,4.0,29.0,101
2018-10-01,12R_nlcd71_02,12R,71,4.0,6.0,112
2018-10-01,12R_nlcd81_02,12R,81,4.0,30.0,104
2018-10-01,12R_nlcd82_02,12R,82,5.0,60.0,103
2018-10-01,12R_nlcd90_02,12R,90,4.0,84.0,101
2018-10-01,12R_nlcd31_01,12R,31,4.0,54.0,96
2018-10-01,12R_nlcd41_01,12R,41,5.0,80.0,100
2018-10-01,12R_nlcd42_01,12R,42,4.0,62.0,100
2018-10-01,12R_nlcd43_01,12R,43,5.0,86.0,101
2018-10-01,12R_nlcd52_01,12R,52,4.0,26.0,95
2018-10-01,12R_nlcd71_01,12R,71,5.0,16.0,104
2018-10-01,12R_nlcd81_01,12R,81,5.0,58.0,109
2018-10-01,12R_nlcd82_01,12R,82,5.0,58.0,102
2018-10-01,12R_nlcd90_01,12R,90,4.0,44.0,110
2018-10-01,12R_nlcd31_00,12R,31,6.0,41.0,98
2018-10-01,12R_nlcd41_00,12R,41,5.0,75.0,102
2018-10-01,12R_nlcd42_00,12R,42,5.0,53.0,106
2018-10-01,12R_nlcd43_00,12R,43,4.0,40.0,95
2018-10-01,12R_nlcd52_00,12R,52,5.0,68.0,93
2018-10-01,12R_nlcd71_00,12R,71,5.0,26.0,104
2018-10-01,12R_nlcd81_00,12R,81,4.0,86.0,99
2018-10-01,12R_nlcd82_00,12R,82,6.0,53.0,103
2018-10-01,12R_nlcd90_00,12R,90,4.0,87.0,100
2018-11-01,12R_nlcd31_08,12R,31,5.0,19.0,79
2018-11-01,12R_nlcd41_08,12R,41,5.0,47.0,84
2018-11-01,12R_nlcd42_08,12R,42,5.0,42.0,79
2018-11-01,12R_nlcd43_08,12R,43,5.0,44.0,81
2018-11-01,12R_nlcd52_08,12R,52,4.0,34.0,86
2018-11-01,12R_nlcd71_08,12R,71,5.0,31.0,84
2018-11-01,12R_nlcd81_08,12R,81,4.0,49.0,80
2018-11-01,12R_nlcd82_08,12R,82,5.0,54.0,84
2018-11-01,12R_nlcd90_08,12R,90,4.0,35.0,77
2018-11-01,12R_nlcd31_07,12R,31,4.0,6.0,80
2018-11-01,12R_nlcd41_07,12R,41,5.0,44.0,80
2018-11-01,12R_nlcd42_07,12R,42,4.0,47.0,93
2018-11-01,12R_nlcd43_07,12R,43,5.0,38.0,76
2018-11-01,12R_nlcd52_07,12R,52,4.0,32.0,82
2018-11-01,12R_nlcd71_07,12R,71,4.0,19.0,71
2018-11-01,12R_nlcd81_07,12R,81,5.0,36.0,83
2018-11-01,12R_nlcd82_07,12R,82,6.0,19.0,89
2018-11-01,12R_nlcd90_07,12R,90,4.0,61.0,92
2018-11-01,12R_nlcd31_06,12R,31,4.0,6.0,80
2018-11-01,12R_nlcd41_06,12R,41,6.0,40.0,83
2018-11-01,12R_nlcd42_06,12R,42,5.0,41.0,78
2018-11-01,12R_nlcd43_06,12R,43,5.0,57.0,78
2018-11-01,12R_nlcd52_06,12R,52,5.0,16.0,85
2018-11-01,12R_nlcd71_06,12R,71,5.0,20.0,100
2018-11-01,12R_nlcd81_06,12R,81,4.0,41.0,77
2018-11-01,12R_nlcd82_06,12R,82,6.0,18.0,90
2018-11-01,12R_nlcd90_06,12R,90,5.0,50.0,79
2018-11-01,12R_nlcd31_05,12R,31,5.0,41.0,80
2018-11-01,12R_nlcd41_05,12R,41,5.0,44.0,85
2018-11-01,12R_nlcd42_05,12R,42,4.0,45.0,74
2018-11-01,12R_nlcd43_05,12R,43,4.0,53.0,85
2018-11-01,12R_nlcd52_05,12R,52,5.0,20.0,101
2018-11-01,12R_nlcd71_05,12R,71,4.0,15.0,72
2018-11-01,12R_nlcd81_05,12R,81,5.0,60.0,84
2018-11-01,12R_nlcd82_05,12R,82,5.0,32.0,84
2018-11-01,12R_nlcd90_05,12R,90,4.0,52.0,91
2018-11-01,12R_nlcd31_04,12R,31,5.0,33.0,82
2018-11-01,12R_nlcd41_04,12R,41,5.0,57.0,81
2018-11-01,12R_nlcd42_04,12R,42,4.0,25.0,79
2018-11-01,12R_nlcd43_04,12R,43,4.0,48.0,80
2018-11-01,12R_nlcd52_04,12R,52,5.0,34.0,83
2018-11-01,12R_nlcd71_04,12R,71,5.0,46.0,97
2018-11-01,12R_nlcd81_04,12R,81,4.0,20.0,96
2018-11-01,12R_nlcd82_04,12R,82,5.0,18.0,86
2018-11-01,12R_nlcd90_04,12R,90,5.0,59.0,83
2018-11-01,12R_nlcd31_03,12R,31,5.0,37.0,82
2018-11-01,12R_nlcd41_03,12R,41,6.0,40.0,83
2018-11-01,12R_nlcd42_03,12R,42,4.0,50.0,78
2018-11-01,12R_nlcd43_03,12R,43,4.0,44.0,80
2018-11-01,12R_nlcd52_03,12R,52,5.0,17.0,83
2018-11-01,12R_nlcd71_03,12R,71,4.0,8.0,86
2018-11-01,12R_nlcd81_03,12R,81,4.0,39.0,83
2018-11-01,12R_nlcd82_03,12R,82,6.0,39.0,84
2018-11-01,12R_nlcd90_03,12R,90,5.0,34.0,82
2018-11-01,12R_nlcd31_02,12R,31,5.0,13.0,82
2018-11-01,12R_nlcd41_02,12R,41,4.0,71.0,81
2018-11-01,12R_nlcd42_02,12R,42,4.0,52.0,93
2018-11-01,12R_nlcd43_02,12R,43,4.0,50.0,92
2018-11-01,12R_nlcd52_02,12R,52,4.0,26.0,87
2018-11-01,12R_nlcd71_02,12R,71,4.0,6.0,99
2018-11-01,12R_nlcd81_02,12R,81,5.0,22.0,85
2018-11-01,12R_nlcd82_02,12R,82,6.0,20.0,90
2018-11-01,12R_nlcd90_02,12R,90,5.0,60.0,84
2018-11-01,12R_nlcd31_01,12R,31,5.0,37.0,80
2018-11-01,12R_nlcd41_01,12R,41,5.0,51.0,82
2018-11-01,12R_nlcd42_01,12R,42,5.0,33.0,96
2018-11-01,12R_nlcd43_01,12R,43,5.0,51.0,83
2018-11-01,12R_nlcd52_01,12R,52,5.0,33.0,82
2018-11-01,12R_nlcd71_01,12R,71,4.0,5.0,90
2018-11-01,12R_nlcd81_01,12R,81,5.0,34.0,94
2018-11-01,12R_nlcd82_01,12R,82,6.0,20.0,90
2018-11-01,12R_nlcd90_01,12R,90,4.0,24.0,93
2018-11-01,12R_nlcd31_00,12R,31,5.0,22.0,74
2018-11-01,12R_nlcd41_00,12R,41,6.0,52.0,83
2018-11-01,12R_nlcd42_00,12R,42,4.0,43.0,90
2018-11-01,12R_nlcd43_00,12R,43,5.0,39.0,78
2018-11-01,12R_nlcd52_00,12R,52,4.0,50.0,77
2018-11-01,12R_nlcd71_00,12R,71,4.0,1.0,90
2018-11-01,12R_nlcd81_00,12R,81,4.0,55.0,81
2018-11-01,12R_nlcd82_00,12R,82,6.0,16.0,90
2018-11-01,12R_nlcd90_00,12R,90,5.0,54.0,81
2018-12-01,12R_nlcd31_08,12R,31,4.0,8.0,63
2018-12-01,12R_nlcd41_08,12R,41,4.0,36.0,65
2018-12-01,12R_nlcd42_08,12R,42,5.0,25.0,60
2018-12-01,12R_nlcd43_08,12R,43,5.0,30.0,62
2018-12-01,12R_nlcd52_08,12R,52,5.0,21.0,67
2018-12-01,12R_nlcd71_08,12R,71,6.0,18.0,65
2018-12-01,12R_nlcd81_08,12R,81,4.0,36.0,61
2018-12-01,12R_nlcd82_08,12R,82,5.0,54.0,65
2018-12-01,12R_nlcd90_08,12R,90,5.0,28.0,59
2018-12-01,12R_nlcd31_07,12R,31,4.0,2.0,63
2018-12-01,12R_nlcd41_07,12R,41,4.0,29.0,63
2018-12-01,12R_nlcd42_07,12R,42,5.0,21.0,76
2018-12-01,12R_nlcd43_07,12R,43,5.0,32.0,60
2018-12-01,12R_nlcd52_07,12R,52,5.0,22.0,64
2018-12-01,12R_nlcd71_07,12R,71,4.0,18.0,55
2018-12-01,12R_nlcd81_07,12R,81,6.0,27.0,65
2018-12-01,12R_nlcd82_07,12R,82,6.0,17.0,68
2018-12-01,12R_nlcd90_07,12R,90,5.0,44.0,69
2018-12-01,12R_nlcd31_06,12R,31,4.0,2.0,63
2018-12-01,12R_nlcd41_06,12R,41,6.0,41.0,65
2018-12-01,12R_nlcd42_06,12R,42,4.0,52.0,59
2018-12-01,12R_nlcd43_06,12R,43,5.0,30.0,59
2018-12-01,12R_nlcd52_06,12R,52,4.0,18.0,67
2018-12-01,12R_nlcd71_06,12R,71,6.0,25.0,79
2018-12-01,12R_nlcd81_06,12R,81,5.0,28.0,58
2018-12-01,12R_nlcd82_06,12R,82,6.0,15.0,68
2018-12-01,12R_nlcd90_06,12R,90,5.0,42.0,60
2018-12-01,12R_nlcd31_05,12R,31,5.0,35.0,63
2018-12-01,12R_nlcd41_05,12R,41,5.0,41.0,67
2018-12-01,12R_nlcd42_05,12R,42,4.0,35.0,56
2018-12-01,12R_nlcd43_05,12R,43,5.0,28.0,64
2018-12-01,12R_nlcd52_05,12R,52,4.0,11.0,79
2018-12-01,12R_nlcd71_05,12R,71,4.0,10.0,55
2018-12-01,12R_nlcd81_05,12R,81,4.0,38.0,63
2018-12-01,12R_nlcd82_05,12R,82,6.0,33.0,71
2018-12-01,12R_nlcd90_05,12R,90,5.0,36.0,68
2018-12-01,12R_nlcd31_04,12R,31,4.0,32.0,64
2018-12-01,12R_nlcd41_04,12R,41,5.0,48.0,63
2018-12-01,12R_nlcd42_04,12R,42,5.0,28.0,62
2018-12-01,12R_nlcd43_04,12R,43,5.0,28.0,61
2018-12-01,12R_nlcd52_04,12R,52,5.0,24.0,65
2018-12-01,12R_nlcd71_04,12R,71,5.0,33.0,78
2018-12-01,12R_nlcd81_04,12R,81,4.0,9.0,77
2018-12-01,12R_nlcd82_04,12R,82,4.0,31.0,67
2018-12-01,12R_nlcd90_04,12R,90,4.0,39.0,65
2018-12-01,12R_nlcd31_03,12R,31,5.0,29.0,64
2018-12-01,12R_nlcd41_03,12R,41,6.0,41.0,65
2018-12-01,12R_nlcd42_03,12R,42,4.0,40.0,60
2018-12-01,12R_nlcd43_03,12R,43,4.0,36.0,62
2018-12-01,12R_nlcd52_03,12R,52,4.0,9.0,67
2018-12-01,12R_nlcd71_03,12R,71,4.0,8.0,65
2018-12-01,12R_nlcd81_03,12R,81,4.0,28.0,65
2018-12-01,12R_nlcd82_03,12R,82,5.0,21.0,71
2018-12-01,12R_nlcd90_03,12R,90,5.0,24.0,63
2018-12-01,12R_nlcd31_02,12R,31,4.0,8.0,64
2018-12-01,12R_nlcd41_02,12R,41,6.0,50.0,63
2018-12-01,12R_nlcd42_02,12R,42,4.0,37.0,75
2018-12-01,12R_nlcd43_02,12R,43,4.0,24.0,69
2018-12-01,12R_nlcd52_02,12R,52,4.0,11.0,66
2018-12-01,12R_nlcd71_02,12R,71,4.0,22.0,79
2018-12-01,12R_nlcd81_02,12R,81,4.0,26.0,68
2018-12-01,12R_nlcd82_02,12R,82,6.0,19.0,68
2018-12-01,12R_nlcd90_02,12R,90,4.0,43.0,66
2018-12-01,12R_nlcd31_01,12R,31,4.0,40.0,63
2018-12-01,12R_nlcd41_01,12R,41,5.0,43.0,64
2018-12-01,12R_nlcd42_01,12R,42,5.0,21.0,78
2018-12-01,12R_nlcd43_01,12R,43,5.0,33.0,64
2018-12-01,12R_nlcd52_01,12R,52,4.0,17.0,62
2018-12-01,12R_nlcd71_01,12R,71,4.0,4.0,68
2018-12-01,12R_nlcd81_01,12R,81,5.0,16.0,77
2018-12-01,12R_nlcd82_01,12R,82,6.0,17.0,68
2018-12-01,12R_nlcd90_01,12R,90,5.0,22.0,73
2018-12-01,12R_nlcd31_00,12R,31,4.0,8.0,58
2018-12-01,12R_nlcd41_00,12R,41,6.0,45.0,65
2018-12-01,12R_nlcd42_00,12R,42,5.0,27.0,73
2018-12-01,12R_nlcd43_00,12R,43,5.0,24.0,59
2018-12-01,12R_nlcd52_00,12R,52,4.0,44.0,58
2018-12-01,12R_nlcd71_00,12R,71,5.0,5.0,68
2018-12-01,12R_nlcd81_00,12R,81,4.0,33.0,63
2018-12-01,12R_nlcd82_00,12R,82,5.0,10.0,69
2018-12-01,12R_nlcd90_00,12R,90,4.0,34.0,64
2019-01-01,12R_nlcd31_08,12R,31,5.0,8.0,68
2019-01-01,12R_nlcd41_08,12R,41,4.0,31.0,74
2019-01-01,12R_nlcd42_08,12R,42,5.0,26.0,63
2019-01-01,12R_nlcd43_08,12R,43,5.0,33.0,71
2019-01-01,12R_nlcd52_08,12R,52,4.0,11.0,72
2019-01-01,12R_nlcd71_08,12R,71,6.0,16.0,71
2019-01-01,12R_nlcd81_08,12R,81,5.0,32.0,66
2019-01-01,12R_nlcd82_08,12R,82,5.0,47.0,68
2019-01-01,12R_nlcd90_08,12R,90,5.0,28.0,65
2019-01-01,12R_nlcd31_07,12R,31,4.0,3.0,68
2019-01-01,12R_nlcd41_07,12R,41,5.0,30.0,70
2019-01-01,12R_nlcd42_07,12R,42,4.0,18.0,77
2019-01-01,12R_nlcd43_07,12R,43,4.0,33.0,67
2019-01-01,12R_nlcd52_07,12R,52,4.0,15.0,72
2019-01-01,12R_nlcd71_07,12R,71,5.0,26.0,61
2019-01-01,12R_nlcd81_07,12R,81,6.0,21.0,73
2019-01-01,12R_nlcd82_07,12R,82,5.0,10.0,71
2019-01-01,12R_nlcd90_07,12R,90,4.0,32.0,73
2019-01-01,12R_nlcd31_06,12R,31,4.0,3.0,68
2019-01-01,12R_nlcd41_06,12R,41,4.0,29.0,74
2019-01-01,12R_nlcd42_06,12R,42,5.0,34.0,62
2019-01-01,12R_nlcd43_06,12R,43,5.0,28.0,64
2019-01-01,12R_nlcd52_06,12R,52,5.0,19.0,73
2019-01-01,12R_nlcd71_06,12R,71,6.0,32.0,78
2019-01-01,12R_nlcd81_06,12R,81,4.0,25.0,64
2019-01-01,12R_nlcd82_06,12R,82,5.0,11.0,71
2019-01-01,12R_nlcd90_06,12R,90,4.0,35.0,65
2019-01-01,12R_nlcd31_05,12R,31,4.0,12.0,68
2019-01-01,12R_nlcd41_05,12R,41,4.0,28.0,75
2019-01-01,12R_nlcd42_05,12R,42,4.0,35.0,62
2019-01-01,12R_nlcd43_05,12R,43,5.0,24.0,68
2019-01-01,12R_nlcd52_05,12R,52,5.0,16.0,79
2019-01-01,12R_nlcd71_05,12R,71,5.0,12.0,61
2019-01-01,12R_nlcd81_05,12R,81,5.0,28.0,67
2019-01-01,12R_nlcd82_05,12R,82,6.0,37.0,73
2019-01-01,12R_nlcd90_05,12R,90,4.0,26.0,72
2019-01-01,12R_nlcd31_04,12R,31,5.0,21.0,70
2019-01-01,12R_nlcd41_04,12R,41,5.0,43.0,72
2019-01-01,12R_nlcd42_04,12R,42,5.0,19.0,67
2019-01-01,12R_nlcd43_04,12R,43,5.0,23.0,65
2019-01-01,12R_nlcd52_04,12R,52,5.0,35.0,68
2019-01-01,12R_nlcd71_04,12R,71,,,79
2019-01-01,12R_nlcd81_04,12R,81,4.0,7.0,77
2019-01-01,12R_nlcd82_04,12R,82,5.0,39.0,71
2019-01-01,12R_nlcd90_04,12R,90,4.0,36.0,74
2019-01-01,12R_nlcd31_03,12R,31,5.0,22.0,70
2019-01-01,12R_nlcd41_03,12R,41,4.0,29.0,74
2019-01-01,12R_nlcd42_03,12R,42,5.0,31.0,64
2019-01-01,12R_nlcd43_03,12R,43,4.0,37.0,66
2019-01-01,12R_nlcd52_03,12R,52,4.0,12.0,74
2019-01-01,12R_nlcd71_03,12R,71,4.0,4.0,69
2019-01-01,12R_nlcd81_03,12R,81,5.0,28.0,73
2019-01-01,12R_nlcd82_03,12R,82,6.0,29.0,74
2019-01-01,12R_nlcd90_03,12R,90,5.0,28.0,72
2019-01-01,12R_nlcd31_02,12R,31,4.0,3.0,70
2019-01-01,12R_nlcd41_02,12R,41,5.0,40.0,72
2019-01-01,12R_nlcd42_02,12R,42,4.0,40.0,75
2019-01-01,12R_nlcd43_02,12R,43,4.0,25.0,74
2019-01-01,12R_nlcd52_02,12R,52,5.0,12.0,70
2019-01-01,12R_nlcd71_02,12R,71,5.0,20.0,77
2019-01-01,12R_nlcd81_02,12R,81,5.0,17.0,75
2019-01-01,12R_nlcd82_02,12R,82,5.0,12.0,71
2019-01-01,12R_nlcd90_02,12R,90,4.0,39.0,74
2019-01-01,12R_nlcd31_01,12R,31,5.0,21.0,68
2019-01-01,12R_nlcd41_01,12R,41,4.0,30.0,72
2019-01-01,12R_nlcd42_01,12R,42,4.0,40.0,77
2019-01-01,12R_nlcd43_01,12R,43,5.0,30.0,73
2019-01-01,12R_nlcd52_01,12R,52,5.0,17.0,65
2019-01-01,12R_nlcd71_01,12R,71,4.0,3.0,71
2019-01-01,12R_nlcd81_01,12R,81,5.0,23.0,74
2019-01-01,12R_nlcd82_01,12R,82,5.0,13.0,71
2019-01-01,12R_nlcd90_01,12R,90,5.0,17.0,73
2019-01-01,12R_nlcd31_00,12R,31,5.0,13.0,62
2019-01-01,12R_nlcd41_00,12R,41,4.0,31.0,73
2019-01-01,12R_nlcd42_00,12R,42,5.0,32.0,73
2019-01-01,12R_nlcd43_00,12R,43,5.0,12.0,64
2019-01-01,12R_nlcd52_00,12R,52,4.0,40.0,67
2019-01-01,12R_nlcd71_00,12R,71,4.0,2.0,71
2019-01-01,12R_nlcd81_00,12R,81,4.0,28.0,72
2019-01-01,12R_nlcd82_00,12R,82,6.0,34.0,71
2019-01-01,12R_nlcd90_00,12R,90,4.0,30.0,72
2019-02-01,12R_nlcd31_08,12R,31,4.0,10.0,78
2019-02-01,12R_nlcd41_08,12R,41,4.0,32.0,76
2019-02-01,12R_nlcd42_08,12R,42,5.0,39.0,71
2019-02-01,12R_nlcd43_08,12R,43,5.0,38.0,74
2019-02-01,12R_nlcd52_08,12R,52,5.0,18.0,82
2019-02-01,12R_nlcd71_08,12R,71,6.0,22.0,74
2019-02-01,12R_nlcd81_08,12R,81,5.0,37.0,69
2019-02-01,12R_nlcd82_08,12R,82,5.0,56.0,84
2019-02-01,12R_nlcd90_08,12R,90,4.0,27.0,70
2019-02-01,12R_nlcd31_07,12R,31,4.0,8.0,78
2019-02-01,12R_nlcd41_07,12R,41,4.0,31.0,72
2019-02-01,12R_nlcd42_07,12R,42,4.0,35.0,87
2019-02-01,12R_nlcd43_07,12R,43,5.0,31.0,68
2019-02-01,12R_nlcd52_07,12R,52,5.0,22.0,74
2019-02-01,12R_nlcd71_07,12R,71,6.0,28.0,66
2019-02-01,12R_nlcd81_07,12R,81,5.0,19.0,76
2019-02-01,12R_nlcd82_07,12R,82,6.0,34.0,96
2019-02-01,12R_nlcd90_07,12R,90,5.0,42.0,82
2019-02-01,12R_nlcd31_06,12R,31,4.0,8.0,78
2019-02-01,12R_nlcd41_06,12R,41,4.0,33.0,76
2019-02-01,12R_nlcd42_06,12R,42,5.0,30.0,70
2019-02-01,12R_nlcd43_06,12R,43,5.0,35.0,74
2019-02-01,12R_nlcd52_06,12R,52,5.0,14.0,87
2019-02-01,12R_nlcd71_06,12R,71,4.0,39.0,94
2019-02-01,12R_nlcd81_06,12R,81,5.0,28.0,71
2019-02-01,12R_nlcd82_06,12R,82,6.0,42.0,96
2019-02-01,12R_nlcd90_06,12R,90,5.0,36.0,69
2019-02-01,12R_nlcd31_05,12R,31,4.0,20.0,78
2019-02-01,12R_nlcd41_05,12R,41,4.0,27.0,77
2019-02-01,12R_nlcd42_05,12R,42,5.0,35.0,67
2019-02-01,12R_nlcd43_05,12R,43,4.0,34.0,78
2019-02-01,12R_nlcd52_05,12R,52,4.0,19.0,93
2019-02-01,12R_nlcd71_05,12R,71,5.0,18.0,66
2019-02-01,12R_nlcd81_05,12R,81,5.0,36.0,77
2019-02-01,12R_nlcd82_05,12R,82,5.0,48.0,90
2019-02-01,12R_nlcd90_05,12R,90,5.0,32.0,81
2019-02-01,12R_nlcd31_04,12R,31,4.0,19.0,79
2019-02-01,12R_nlcd41_04,12R,41,4.0,39.0,75
2019-02-01,12R_nlcd42_04,12R,42,5.0,23.0,76
2019-02-01,12R_nlcd43_04,12R,43,5.0,35.0,75
2019-02-01,12R_nlcd52_04,12R,52,4.0,30.0,87
2019-02-01,12R_nlcd71_04,12R,71,5.0,45.0,93
2019-02-01,12R_nlcd81_04,12R,81,4.0,12.0,91
2019-02-01,12R_nlcd82_04,12R,82,5.0,48.0,86
2019-02-01,12R_nlcd90_04,12R,90,4.0,40.0,76
2019-02-01,12R_nlcd31_03,12R,31,4.0,23.0,79
2019-02-01,12R_nlcd41_03,12R,41,4.0,33.0,76
2019-02-01,12R_nlcd42_03,12R,42,5.0,32.0,70
2019-02-01,12R_nlcd43_03,12R,43,4.0,29.0,71
2019-02-01,12R_nlcd52_03,12R,52,5.0,10.0,76
2019-02-01,12R_nlcd71_03,12R,71,5.0,17.0,91
2019-02-01,12R_nlcd81_03,12R,81,5.0,29.0,75
2019-02-01,12R_nlcd82_03,12R,82,6.0,36.0,90
2019-02-01,12R_nlcd90_03,12R,90,5.0,30.0,73
2019-02-01,12R_nlcd31_02,12R,31,4.0,7.0,79
2019-02-01,12R_nlcd41_02,12R,41,5.0,44.0,75
2019-02-01,12R_nlcd42_02,12R,42,5.0,35.0,88
2019-02-01,12R_nlcd43_02,12R,43,4.0,33.0,82
2019-02-01,12R_nlcd52_02,12R,52,5.0,15.0,79
2019-02-01,12R_nlcd71_02,12R,71,4.0,40.0,93
2019-02-01,12R_nlcd81_02,12R,81,4.0,18.0,77
2019-02-01,12R_nlcd82_02,12R,82,6.0,38.0,96
2019-02-01,12R_nlcd90_02,12R,90,4.0,40.0,77
2019-02-01,12R_nlcd31_01,12R,31,4.0,17.0,77
2019-02-01,12R_nlcd41_01,12R,41,4.0,31.0,75
2019-02-01,12R_nlcd42_01,12R,42,5.0,39.0,91
2019-02-01,12R_nlcd43_01,12R,43,5.0,35.0,76
2019-02-01,12R_nlcd52_01,12R,52,5.0,21.0,74
2019-02-01,12R_nlcd71_01,12R,71,4.0,31.0,97
2019-02-01,12R_nlcd81_01,12R,81,5.0,37.0,91
2019-02-01,12R_nlcd82_01,12R,82,6.0,43.0,96
2019-02-01,12R_nlcd90_01,12R,90,4.0,17.0,90
2019-02-01,12R_nlcd31_00,12R,31,5.0,11.0,76
2019-02-01,12R_nlcd41_00,12R,41,4.0,33.0,77
2019-02-01,12R_nlcd42_00,12R,42,5.0,38.0,86
2019-02-01,12R_nlcd43_00,12R,43,4.0,19.0,70
2019-02-01,12R_nlcd52_00,12R,52,5.0,31.0,69
2019-02-01,12R_nlcd71_00,12R,71,4.0,28.0,97
2019-02-01,12R_nlcd81_00,12R,81,4.0,29.0,75
2019-02-01,12R_nlcd82_00,12R,82,6.0,49.0,96
2019-02-01,12R_nlcd90_00,12R,90,4.0,28.0,75
2019-03-01,12R_nlcd31_08,12R,31,5.0,32.0,130
2019-03-01,12R_nlcd41_08,12R,41,5.0,93.0,131
2019-03-01,12R_nlcd42_08,12R,42,4.0,80.0,123
2019-03-01,12R_nlcd43_08,12R,43,5.0,76.0,128
2019-03-01,12R_nlcd52_08,12R,52,5.0,48.0,139
2019-03-01,12R_nlcd71_08,12R,71,5.0,36.0,127
2019-03-01,12R_nlcd81_08,12R,81,4.0,65.0,124
2019-03-01,12R_nlcd82_08,12R,82,4.0,99.0,137
2019-03-01,12R_nlcd90_08,12R,90,5.0,65.0,122
2019-03-01,12R_nlcd31_07,12R,31,4.0,46.0,131
2019-03-01,12R_nlcd41_07,12R,41,5.0,80.0,128
2019-03-01,12R_nlcd42_07,12R,42,5.0,69.0,135
2019-03-01,12R_nlcd43_07,12R,43,5.0,68.0,124
2019-03-01,12R_nlcd52_07,12R,52,4.0,46.0,129
2019-03-01,12R_nlcd71_07,12R,71,6.0,44.0,118
2019-03-01,12R_nlcd81_07,12R,81,6.0,39.0,132
2019-03-01,12R_nlcd82_07,12R,82,5.0,36.0,144
2019-03-01,12R_nlcd90_07,12R,90,5.0,85.0,140
2019-03-01,12R_nlcd31_06,12R,31,4.0,46.0,131
2019-03-01,12R_nlcd41_06,12R,41,4.0,88.0,131
2019-03-01,12R_nlcd42_06,12R,42,5.0,60.0,122
2019-03-01,12R_nlcd43_06,12R,43,4.0,88.0,128
2019-03-01,12R_nlcd52_06,12R,52,5.0,25.0,142
2019-03-01,12R_nlcd71_06,12R,71,5.0,49.0,146
2019-03-01,12R_nlcd81_06,12R,81,4.0,61.0,125
2019-03-01,12R_nlcd82_06,12R,82,5.0,41.0,145
2019-03-01,12R_nlcd90_06,12R,90,4.0,63.0,124
2019-03-01,12R_nlcd31_05,12R,31,5.0,45.0,131
2019-03-01,12R_nlcd41_05,12R,41,5.0,59.0,132
2019-03-01,12R_nlcd42_05,12R,42,4.0,78.0,120
2019-03-01,12R_nlcd43_05,12R,43,5.0,74.0,134
2019-03-01,12R_nlcd52_05,12R,52,4.0,35.0,151
2019-03-01,12R_nlcd71_05,12R,71,6.0,38.0,118
2019-03-01,12R_nlcd81_05,12R,81,4.0,63.0,133
2019-03-01,12R_nlcd82_05,12R,82,5.0,93.0,146
2019-03-01,12R_nlcd90_05,12R,90,5.0,64.0,140
2019-03-01,12R_nlcd31_04,12R,31,5.0,61.0,133
2019-03-01,12R_nlcd41_04,12R,41,5.0,100.0,131
2019-03-01,12R_nlcd42_04,12R,42,4.0,43.0,129
2019-03-01,12R_nlcd43_04,12R,43,4.0,79.0,130
2019-03-01,12R_nlcd52_04,12R,52,4.0,45.0,134
2019-03-01,12R_nlcd71_04,12R,71,6.0,72.0,145
2019-03-01,12R_nlcd81_04,12R,81,4.0,54.0,143
2019-03-01,12R_nlcd82_04,12R,82,5.0,110.0,139
2019-03-01,12R_nlcd90_04,12R,90,5.0,98.0,132
2019-03-01,12R_nlcd31_03,12R,31,5.0,60.0,133
2019-03-01,12R_nlcd41_03,12R,41,4.0,88.0,131
2019-03-01,12R_nlcd42_03,12R,42,4.0,87.0,124
2019-03-01,12R_nlcd43_03,12R,43,5.0,57.0,124
2019-03-01,12R_nlcd52_03,12R,52,5.0,31.0,129
2019-03-01,12R_nlcd71_03,12R,71,5.0,34.0,138
2019-03-01,12R_nlcd81_03,12R,81,5.0,76.0,130
2019-03-01,12R_nlcd82_03,12R,82,5.0,98.0,147
2019-03-01,12R_nlcd90_03,12R,90,4.0,80.0,127
2019-03-01,12R_nlcd31_02,12R,31,5.0,25.0,133
2019-03-01,12R_nlcd41_02,12R,41,6.0,105.0,131
