date,point_id,mgrs_tile,mgrs_zone,nlcd,nlcd_year,count,et,eto
2015-10-01,19TBJ_nlcd95_00,19TBJ,19T,95,2024,6.0,41.0,46
2015-10-01,19TBK_nlcd95_00,19TBK,19T,95,2024,,,41
2015-10-01,19TCG_nlcd95_00,19TCG,19T,95,2024,5.0,47.0,51
2015-10-01,19TCG_nlcd95_01,19TCG,19T,95,2024,4.0,41.0,44
2015-10-01,19TCH_nlcd95_00,19TCH,19T,95,2024,5.0,45.0,47
2015-10-01,19TCH_nlcd95_01,19TCH,19T,95,2024,4.0,46.0,50
2015-10-01,19TCJ_nlcd95_00,19TCJ,19T,95,2024,5.0,41.0,48
2015-10-01,19TCJ_nlcd95_01,19TCJ,19T,95,2024,5.0,44.0,49
2015-10-01,19TCK_nlcd95_00,19TCK,19T,95,2024,,,31
2015-10-01,19TCK_nlcd95_01,19TCK,19T,95,2024,5.0,34.0,37
2015-10-01,19TDJ_nlcd95_00,19TDJ,19T,95,2024,4.0,48.0,39
2015-10-01,19TDJ_nlcd95_01,19TDJ,19T,95,2024,5.0,53.0,45
2015-10-01,19TDK_nlcd95_00,19TDK,19T,95,2024,6.0,33.0,44
2015-10-01,19TDK_nlcd95_01,19TDK,19T,95,2024,6.0,32.0,40
2015-10-01,19TDL_nlcd95_00,19TDL,19T,95,2024,5.0,42.0,39
2015-10-01,19TDL_nlcd95_01,19TDL,19T,95,2024,5.0,32.0,37
2015-10-01,19TDM_nlcd95_00,19TDM,19T,95,2024,5.0,27.0,34
2015-10-01,19TDM_nlcd95_01,19TDM,19T,95,2024,4.0,30.0,34
2015-10-01,19TEK_nlcd95_00,19TEK,19T,95,2024,4.0,31.0,38
2015-10-01,19TEK_nlcd95_01,19TEK,19T,95,2024,4.0,43.0,37
2015-10-01,19TEL_nlcd95_00,19TEL,19T,95,2024,5.0,40.0,35
2015-10-01,19TEL_nlcd95_01,19TEL,19T,95,2024,5.0,43.0,39
2015-10-01,19TEM_nlcd95_00,19TEM,19T,95,2024,5.0,30.0,30
2015-10-01,19TEM_nlcd95_01,19TEM,19T,95,2024,4.0,23.0,30
2015-10-01,19TFK_nlcd95_00,19TFK,19T,95,2024,4.0,46.0,34
2015-10-01,19TFK_nlcd95_01,19TFK,19T,95,2024,4.0,33.0,38
2015-11-01,19TBG_nlcd24_00,19TBG,19T,24,2024,5.0,14.0,38
2015-11-01,19TBH_nlcd24_00,19TBH,19T,24,2024,,,29
2015-11-01,19TBJ_nlcd24_00,19TBJ,19T,24,2024,4.0,8.0,29
2015-11-01,19TBK_nlcd24_00,19TBK,19T,24,2024,,,23
2015-11-01,19TCG_nlcd24_00,19TCG,19T,24,2024,4.0,2.0,31
2015-11-01,19TCG_nlcd24_01,19TCG,19T,24,2024,4.0,4.0,29
2015-11-01,19TCH_nlcd24_00,19TCH,19T,24,2024,4.0,3.0,33
2015-11-01,19TCH_nlcd24_01,19TCH,19T,24,2024,4.0,0.0,31
2015-11-01,19TCJ_nlcd24_00,19TCJ,19T,24,2024,4.0,5.0,31
2015-11-01,19TCJ_nlcd24_01,19TCJ,19T,24,2024,4.0,0.0,28
2015-11-01,19TCK_nlcd24_00,19TCK,19T,24,2024,4.0,3.0,22
